User ID,Email,First Name,Last Name,Department,Title,Location,Campaign Name,Template,Sent Date,Opened,Clicked,Replied,Attachment Opened,Macro Enabled,Data Entered,Reported,Time to Click (seconds),Time to Report (seconds),IP Address,Browser,Operating System,Delivery Status,Difficulty,Phish-prone Percentage,Current Risk Score,Previous Training Completed,Training Completion Date,Groups,Manager Email,Employee ID,Hire Date,Active Directory,Division,Cost Center,Custom Field 1,Custom Field 2,Baseline Test Score,Last Training Score,Security Awareness Proficiency,Risk Level,Failure Count (12 months),Success Count (12 months),Last Failure Date,Campaign Type,Industry Template,Language,Time Zone,Mobile Device,VPN Connection,Two Factor Enabled,Password Manager
EMP_0115,emp_0115@company.com,User0115,LastName115,R&D,Employee,Tokyo,Q4 2025 - HR Communication,HR Communication,02/07/2025 17:14,True,False,False,False,False,False,False,,,192.168.93.20,Chrome,Windows 10,Delivered,Low,22.9,63.2,True,06/03/2024,R&D - Tokyo,manager_r&d@company.com,EMP_0115,05/04/2024,True,Europe,CC-3975,Level 2,Hybrid,62,70.0,Novice,High,2,6,,Vishing,Technology,English,EST,False,False,True,False
EMP_0697,emp_0697@company.com,User0697,LastName697,R&D,Employee,London,Q4 2024 - Financial Request,Financial Request,12/24/2024 17:14,True,False,False,False,False,False,True,,239.0,192.168.242.116,Chrome,macOS,Delivered,Medium,23.6,75.6,False,,R&D - London,manager_r&d@company.com,EMP_0697,05/07/2021,True,Europe,CC-1727,Level 3,Remote,82,,Intermediate,High,4,13,,Phishing,Financial,English,EST,False,True,False,False
EMP_0146,emp_0146@company.com,User0146,LastName146,IT,Manager,New York,Q1 2025 - Password Expiration,Password Expiration,03/22/2025 17:14,True,False,False,False,False,False,True,,216.0,192.168.21.145,Chrome,Windows 10,Delivered,Medium,9.7,86.0,True,01/12/2021,IT - New York,manager_it@company.com,EMP_0146,12/13/2020,True,North America,CC-6906,Level 1,On-site,72,87.0,Advanced,Low,5,2,,Vishing,Financial,English,JST,False,False,True,False
EMP_0613,emp_0613@company.com,User0613,LastName613,Operations,Employee,Tokyo,Q4 2024 - Password Expiration,Password Expiration,08/05/2024 17:14,True,False,False,False,False,False,True,,33.0,192.168.227.250,Chrome,Windows 10,Delivered,Medium,21.5,56.1,False,,Operations - Tokyo,manager_operations@company.com,EMP_0613,10/25/2020,True,North America,CC-9106,Level 1,Remote,65,,Advanced,High,3,10,,Phishing,Technology,English,PST,False,False,True,False
EMP_0813,emp_0813@company.com,User0813,LastName813,IT,Admin,Frankfurt,Q1 2025 - VPN Access,VPN Access,02/13/2025 17:14,True,False,False,False,False,False,False,,,192.168.17.142,Chrome,Windows 10,Delivered,High,7.7,66.9,True,06/21/2020,IT - Frankfurt,manager_it@company.com,EMP_0813,05/22/2020,True,North America,CC-6822,Level 2,On-site,84,96.0,Intermediate,Low,5,3,,Vishing,Generic,English,JST,True,False,True,True
EMP_0860,emp_0860@company.com,User0860,LastName860,IT,Admin,Tokyo,Q3 2025 - Package Delivery,Package Delivery,06/22/2025 17:14,True,False,False,False,False,False,False,,,192.168.165.207,Edge,Windows 10,Delivered,High,6.9,71.9,True,01/09/2022,IT - Tokyo,manager_it@company.com,EMP_0860,12/10/2021,True,Asia-Pacific,CC-9405,Level 2,Hybrid,82,96.0,Intermediate,Low,2,12,,Phishing,Financial,English,EST,True,False,True,True
EMP_0905,emp_0905@company.com,User0905,LastName905,Marketing,Director,Tokyo,Q2 2025 - HR Communication,HR Communication,01/09/2025 17:14,True,False,False,False,False,False,False,,,192.168.211.48,Edge,Windows 10,Delivered,Medium,8.7,79.7,True,08/08/2024,Marketing - Tokyo,manager_marketing@company.com,EMP_0905,07/09/2024,True,Europe,CC-2174,Level 1,Remote,63,97.0,Intermediate,Low,7,10,,Phishing,Healthcare,English,PST,False,False,True,True
EMP_1119,emp_1119@company.com,User1119,LastName119,Operations,Director,Frankfurt,Q1 2025 - Financial Request,Financial Request,02/13/2025 17:14,True,False,False,False,False,False,False,,,192.168.135.222,Safari,Windows 10,Delivered,Medium,1.0,100.0,True,05/20/2025,Operations - Frankfurt,manager_operations@company.com,EMP_1119,04/20/2025,True,Europe,CC-6463,Level 2,On-site,77,93.0,Novice,Low,7,9,,Phishing,Technology,French,GMT,False,True,False,True
EMP_0668,emp_0668@company.com,User0668,LastName668,Legal,Employee,San Francisco,Q2 2025 - IT Support,IT Support,01/17/2025 17:14,True,False,False,False,False,False,False,,,192.168.24.136,Chrome,Windows 10,Delivered,High,11.5,79.7,True,12/14/2022,Legal - San Francisco,manager_legal@company.com,EMP_0668,11/14/2022,True,Asia-Pacific,CC-7404,Level 1,Remote,93,99.0,Advanced,Medium,6,11,,Phishing,Financial,English,JST,True,True,True,False
EMP_0754,emp_0754@company.com,User0754,LastName754,Legal,Employee,San Francisco,Q2 2024 - Meeting Invitation,Meeting Invitation,11/11/2024 17:14,False,False,False,False,False,False,False,,,192.168.83.240,Chrome,Windows 10,Delivered,Medium,24.5,52.3,False,,Legal - San Francisco,manager_legal@company.com,EMP_0754,07/07/2023,True,Asia-Pacific,CC-2724,Level 3,Hybrid,93,,Intermediate,High,2,11,,Phishing,Healthcare,English,JST,True,True,True,False
EMP_1063,emp_1063@company.com,User1063,LastName063,Sales,Employee,Frankfurt,Q1 2024 - Package Delivery,Package Delivery,10/29/2024 17:14,False,False,False,False,False,False,False,,,192.168.83.30,Chrome,Windows 10,Delivered,Low,27.6,74.7,False,,Sales - Frankfurt,manager_sales@company.com,EMP_1063,11/30/2023,True,Europe,CC-4845,Level 3,On-site,88,,Advanced,High,5,3,,Vishing,Financial,English,PST,False,False,True,True
EMP_0623,emp_0623@company.com,User0623,LastName623,Sales,Director,New York,Q1 2024 - HR Communication,HR Communication,07/08/2024 17:14,True,False,False,False,False,False,True,,87.0,192.168.57.42,Chrome,Windows 10,Delivered,Medium,6.4,88.8,True,12/16/2020,Sales - New York,manager_sales@company.com,EMP_0623,11/16/2020,True,Asia-Pacific,CC-8630,Level 1,Hybrid,79,87.0,Novice,Low,2,13,,Phishing,Financial,Spanish,PST,True,False,True,False
EMP_0038,emp_0038@company.com,User0038,LastName038,Legal,Employee,New York,Q1 2024 - Financial Request,Financial Request,11/15/2024 17:14,True,False,False,False,False,False,False,,,192.168.188.113,Firefox,Windows 11,Delivered,Medium,15.8,97.6,True,10/22/2020,Legal - New York,manager_legal@company.com,EMP_0038,09/22/2020,True,Europe,CC-4845,Level 3,Remote,72,70.0,Novice,Medium,6,9,,Phishing,Generic,English,GMT,False,True,True,False
EMP_0630,emp_0630@company.com,User0630,LastName630,Legal,Employee,Frankfurt,Q4 2024 - IT Support,IT Support,12/13/2024 17:14,True,True,False,False,True,True,False,34.0,,192.168.75.184,Chrome,Windows 11,Delivered,Medium,9.0,62.3,True,02/03/2021,Legal - Frankfurt,manager_legal@company.com,EMP_0630,01/04/2021,True,Asia-Pacific,CC-6114,Level 3,On-site,85,77.0,Novice,Low,0,3,01/16/2024,Phishing,Technology,Spanish,JST,True,False,True,False
EMP_0223,emp_0223@company.com,User0223,LastName223,R&D,Employee,Sydney,Q4 2025 - Account Verification,Account Verification,02/19/2025 17:14,True,False,False,False,False,False,False,,,192.168.115.99,Edge,Windows 11,Delivered,Medium,19.2,68.0,False,,R&D - Sydney,manager_r&d@company.com,EMP_0223,05/01/2022,True,Europe,CC-4620,Level 3,Hybrid,81,,Intermediate,Medium,7,2,,Phishing,Generic,English,PST,False,False,False,True
EMP_0881,emp_0881@company.com,User0881,LastName881,Sales,Employee,Sydney,Q1 2024 - Package Delivery,Package Delivery,09/04/2024 17:14,True,False,False,False,False,False,True,,395.0,192.168.100.90,Chrome,Windows 10,Delivered,Medium,6.5,99.0,True,04/03/2025,Sales - Sydney,manager_sales@company.com,EMP_0881,03/04/2025,True,Asia-Pacific,CC-5009,Level 1,On-site,77,84.0,Intermediate,Low,1,13,,Phishing,Healthcare,English,JST,False,True,False,False
EMP_0096,emp_0096@company.com,User0096,LastName096,Sales,Employee,Sydney,Q2 2025 - Password Expiration,Password Expiration,06/13/2025 17:14,True,False,False,False,False,False,True,,173.0,192.168.208.182,Chrome,Windows 10,Delivered,Medium,10.8,78.8,True,03/22/2020,Sales - Sydney,manager_sales@company.com,EMP_0096,02/21/2020,True,Asia-Pacific,CC-5134,Level 1,Hybrid,93,80.0,Intermediate,Medium,7,2,,Phishing,Financial,English,PST,False,False,True,False
EMP_1142,emp_1142@company.com,User1142,LastName142,HR,Manager,San Francisco,Q3 2025 - Security Alert,Security Alert,01/07/2025 17:14,False,False,False,False,False,False,True,,208.0,192.168.191.215,Chrome,Windows 10,Delivered,Low,7.9,100.0,True,07/17/2021,HR - San Francisco,manager_hr@company.com,EMP_1142,06/17/2021,True,North America,CC-1686,Level 2,Remote,76,77.0,Intermediate,Low,3,6,,Phishing,Healthcare,English,GMT,False,False,True,True
EMP_0692,emp_0692@company.com,User0692,LastName692,IT,Employee,Chicago,Q1 2024 - IT Support,IT Support,12/20/2024 17:14,True,False,False,False,False,False,True,,95.0,192.168.234.209,Safari,Windows 11,Bounced,Low,16.0,90.7,True,10/31/2022,IT - Chicago,manager_it@company.com,EMP_0692,10/01/2022,True,Asia-Pacific,CC-4400,Level 3,On-site,63,73.0,Novice,Medium,4,8,,Phishing,Generic,English,JST,False,True,True,False
EMP_0909,emp_0909@company.com,User0909,LastName909,R&D,Manager,Sydney,Q1 2024 - Account Suspended,Account Suspended,08/02/2024 17:14,False,False,False,False,False,False,True,,42.0,192.168.149.172,Firefox,Windows 10,Delivered,Low,12.4,80.6,True,12/19/2021,R&D - Sydney,manager_r&d@company.com,EMP_0909,11/19/2021,True,North America,CC-8105,Level 1,Hybrid,70,93.0,Intermediate,Medium,4,11,,Phishing,Healthcare,French,GMT,False,False,True,True
EMP_0165,emp_0165@company.com,User0165,LastName165,Sales,Employee,New York,Q4 2024 - HR Communication,HR Communication,09/01/2024 17:14,True,True,False,False,False,True,False,41.0,,192.168.233.206,Chrome,Windows 11,Delivered,Medium,23.4,33.3,False,,Sales - New York,manager_sales@company.com,EMP_0165,02/01/2022,True,North America,CC-8065,Level 1,Remote,81,,Novice,High,0,3,09/26/2023,Phishing,Technology,Spanish,EST,False,True,True,False
EMP_0468,emp_0468@company.com,User0468,LastName468,Legal,Employee,London,Q1 2024 - System Maintenance,System Maintenance,12/10/2024 17:14,True,True,False,False,False,False,False,20.0,,192.168.113.91,Firefox,Windows 10,Delivered,Low,22.8,63.7,True,02/26/2023,Legal - London,manager_legal@company.com,EMP_0468,01/27/2023,True,North America,CC-9002,Level 3,On-site,89,72.0,Advanced,High,5,13,07/08/2024,Phishing,Healthcare,English,EST,False,False,True,False
EMP_0738,emp_0738@company.com,User0738,LastName738,Operations,Employee,Tokyo,Q1 2025 - Meeting Invitation,Meeting Invitation,01/20/2025 17:14,True,False,False,False,False,False,False,,,192.168.22.105,Chrome,Windows 10,Delivered,Low,29.8,45.4,False,,Operations - Tokyo,manager_operations@company.com,EMP_0738,11/01/2020,True,Asia-Pacific,CC-9444,Level 2,Hybrid,94,,Intermediate,High,0,13,,Smishing,Financial,Spanish,GMT,False,False,True,False
EMP_1165,emp_1165@company.com,User1165,LastName165,Finance,Employee,Chicago,Q2 2024 - Survey Request,Survey Request,11/25/2024 17:14,True,False,False,False,False,False,False,,,192.168.3.43,Chrome,macOS,Delivered,Medium,13.5,81.4,True,05/26/2022,Finance - Chicago,manager_finance@company.com,EMP_1165,04/26/2022,True,Asia-Pacific,CC-9795,Level 2,Hybrid,66,84.0,Intermediate,Medium,1,5,,Phishing,Financial,English,PST,False,True,True,False
EMP_1089,emp_1089@company.com,User1089,LastName089,Legal,Employee,London,Q4 2025 - Software Update,Software Update,04/18/2025 17:14,True,False,False,False,False,False,False,,,192.168.82.129,Chrome,Windows 10,Delivered,Medium,10.3,64.9,True,04/21/2022,Legal - London,manager_legal@company.com,EMP_1089,03/22/2022,True,North America,CC-9215,Level 3,On-site,72,85.0,Novice,Medium,7,7,,Phishing,Technology,English,EST,True,False,True,False
EMP_0042,emp_0042@company.com,User0042,LastName042,R&D,Admin,Tokyo,Q4 2025 - Package Delivery,Package Delivery,04/13/2025 17:14,True,False,False,False,False,False,False,,,192.168.52.91,Chrome,Windows 10,Delivered,Low,14.0,77.9,True,12/15/2020,R&D - Tokyo,manager_r&d@company.com,EMP_0042,11/15/2020,True,North America,CC-6684,Level 3,Remote,63,78.0,Novice,Medium,7,7,,Phishing,Financial,French,EST,True,False,True,False
EMP_0784,emp_0784@company.com,User0784,LastName784,Operations,Director,Frankfurt,Q3 2024 - IT Support,IT Support,08/08/2024 17:14,True,True,False,False,False,True,False,9.0,,192.168.132.77,Edge,Windows 10,Delivered,Medium,6.4,81.3,True,09/27/2021,Operations - Frankfurt,manager_operations@company.com,EMP_0784,08/28/2021,True,Europe,CC-4247,Level 1,Hybrid,78,78.0,Advanced,Low,0,8,04/06/2024,Phishing,Financial,English,JST,False,False,False,True
EMP_0320,emp_0320@company.com,User0320,LastName320,Operations,Manager,Tokyo,Q1 2024 - IT Support,IT Support,08/12/2024 17:14,True,False,False,False,False,False,True,,35.0,192.168.51.188,Chrome,Windows 10,Delivered,Low,19.5,89.3,True,08/02/2024,Operations - Tokyo,manager_operations@company.com,EMP_0320,07/03/2024,True,North America,CC-2465,Level 2,Remote,74,77.0,Intermediate,Medium,3,6,,Vishing,Financial,English,JST,False,True,False,False
EMP_0850,emp_0850@company.com,User0850,LastName850,Finance,Manager,London,Q2 2024 - Meeting Invitation,Meeting Invitation,07/12/2024 17:14,True,False,False,False,False,False,False,,,192.168.34.124,Edge,Windows 11,Delivered,Low,7.2,91.4,True,06/03/2021,Finance - London,manager_finance@company.com,EMP_0850,05/04/2021,True,Europe,CC-9974,Level 1,On-site,82,85.0,Novice,Low,2,2,,Phishing,Generic,English,JST,True,False,True,False
EMP_0457,emp_0457@company.com,User0457,LastName457,IT,Employee,Chicago,Q1 2024 - Software Update,Software Update,07/12/2024 17:14,True,False,False,False,False,False,True,,2.0,192.168.100.54,Edge,Windows 11,Delivered,Low,32.4,73.9,False,,IT - Chicago,manager_it@company.com,EMP_0457,03/26/2020,True,Europe,CC-1801,Level 3,Hybrid,89,,Intermediate,High,5,3,,Vishing,Financial,English,JST,False,False,False,True
EMP_0053,emp_0053@company.com,User0053,LastName053,Finance,Employee,San Francisco,Q2 2024 - Meeting Invitation,Meeting Invitation,07/10/2024 17:14,True,False,False,False,False,False,True,,199.0,192.168.74.98,Chrome,macOS,Delivered,High,2.6,81.7,False,,Finance - San Francisco,manager_finance@company.com,EMP_0053,03/08/2024,True,Europe,CC-7902,Level 1,Remote,65,,Intermediate,Low,3,11,,Phishing,Healthcare,French,EST,False,True,True,False
EMP_1177,emp_1177@company.com,User1177,LastName177,Marketing,Manager,New York,Q3 2024 - Package Delivery,Package Delivery,10/14/2024 17:14,True,False,False,False,False,False,False,,,192.168.217.66,Chrome,Windows 10,Delivered,Medium,6.9,80.6,True,02/19/2020,Marketing - New York,manager_marketing@company.com,EMP_1177,01/20/2020,True,North America,CC-3846,Level 1,Hybrid,93,77.0,Advanced,Low,0,3,,Phishing,Financial,Spanish,JST,True,True,True,False
EMP_0382,emp_0382@company.com,User0382,LastName382,HR,Employee,Frankfurt,Q2 2024 - Package Delivery,Package Delivery,11/17/2024 17:14,False,False,False,False,False,False,False,,,192.168.14.162,Chrome,Windows 10,Delivered,High,7.1,89.3,True,07/02/2025,HR - Frankfurt,manager_hr@company.com,EMP_0382,06/02/2025,True,Europe,CC-9444,Level 3,On-site,62,72.0,Advanced,Low,5,2,,Phishing,Financial,French,PST,False,True,True,False
EMP_1077,emp_1077@company.com,User1077,LastName077,Sales,Director,Chicago,Q4 2024 - System Maintenance,System Maintenance,12/24/2024 17:14,True,False,False,False,False,False,False,,,192.168.68.139,Chrome,Windows 10,Delivered,Low,11.2,88.2,True,06/18/2024,Sales - Chicago,manager_sales@company.com,EMP_1077,05/19/2024,True,North America,CC-9959,Level 2,Hybrid,72,76.0,Intermediate,Medium,2,9,,Vishing,Generic,English,JST,False,False,True,False
EMP_0142,emp_0142@company.com,User0142,LastName142,R&D,Manager,New York,Q4 2024 - Account Verification,Account Verification,09/24/2024 17:14,True,False,False,False,False,False,False,,,192.168.208.59,Firefox,Windows 11,Bounced,Medium,3.9,79.3,True,04/10/2024,R&D - New York,manager_r&d@company.com,EMP_0142,03/11/2024,True,Asia-Pacific,CC-8413,Level 1,Hybrid,71,84.0,Intermediate,Low,6,13,,Phishing,Financial,French,EST,False,False,True,False
EMP_0942,emp_0942@company.com,User0942,LastName942,Legal,Manager,Sydney,Q1 2025 - Financial Request,Financial Request,03/08/2025 17:14,False,False,False,False,False,False,True,,200.0,192.168.98.57,Chrome,Windows 10,Delivered,Low,15.6,100.0,True,01/29/2023,Legal - Sydney,manager_legal@company.com,EMP_0942,12/30/2022,True,Europe,CC-6295,Level 1,Remote,74,70.0,Intermediate,Medium,2,7,,Phishing,Technology,English,EST,False,False,False,True
EMP_0795,emp_0795@company.com,User0795,LastName795,Sales,Employee,Chicago,Q1 2024 - Document Share,Document Share,10/23/2024 17:14,True,False,False,False,False,False,True,,325.0,192.168.122.41,Chrome,Windows 10,Delivered,Medium,13.0,93.0,True,06/15/2022,Sales - Chicago,manager_sales@company.com,EMP_0795,05/16/2022,True,North America,CC-7152,Level 1,On-site,76,75.0,Novice,Medium,1,4,,Phishing,Technology,English,GMT,True,False,True,True
EMP_0148,emp_0148@company.com,User0148,LastName148,Operations,Contractor,Frankfurt,Q3 2025 - HR Communication,HR Communication,07/02/2025 17:14,True,False,False,False,False,False,True,,357.0,192.168.126.50,Edge,Windows 10,Delivered,High,2.8,96.0,True,05/25/2023,Operations - Frankfurt,manager_operations@company.com,EMP_0148,04/25/2023,True,North America,CC-2232,Level 1,On-site,67,74.0,Novice,Low,0,4,,Phishing,Generic,English,PST,False,False,True,True
EMP_0858,emp_0858@company.com,User0858,LastName858,IT,Manager,Chicago,Q4 2024 - System Maintenance,System Maintenance,12/21/2024 17:14,True,False,False,False,False,False,True,,49.0,192.168.68.142,Chrome,Windows 11,Delivered,Medium,16.0,75.4,False,,IT - Chicago,manager_it@company.com,EMP_0858,05/20/2021,True,Asia-Pacific,CC-3784,Level 1,Hybrid,76,,Advanced,Medium,6,5,,Phishing,Technology,English,GMT,True,False,True,True
EMP_0411,emp_0411@company.com,User0411,LastName411,Marketing,Admin,Tokyo,Q3 2024 - Password Expiration,Password Expiration,09/13/2024 17:14,True,True,False,False,False,False,False,30.0,,192.168.37.119,Chrome,Windows 11,Delivered,Medium,14.8,48.2,False,,Marketing - Tokyo,manager_marketing@company.com,EMP_0411,05/18/2021,True,North America,CC-7475,Level 3,Remote,87,,Advanced,Medium,6,14,11/02/2023,Phishing,Financial,French,PST,True,False,True,False
EMP_1010,emp_1010@company.com,User1010,LastName010,Operations,Employee,New York,Q1 2025 - Account Suspended,Account Suspended,06/30/2025 17:14,False,False,False,False,False,False,True,,119.0,192.168.137.13,Firefox,Windows 11,Delivered,Low,26.0,96.9,True,05/10/2022,Operations - New York,manager_operations@company.com,EMP_1010,04/10/2022,True,Asia-Pacific,CC-1179,Level 2,Remote,94,84.0,Intermediate,High,5,14,,Phishing,Technology,Spanish,EST,True,True,False,False
EMP_0659,emp_0659@company.com,User0659,LastName659,Marketing,Employee,New York,Q4 2024 - System Maintenance,System Maintenance,10/17/2024 17:14,True,False,False,False,False,False,False,,,192.168.184.187,Chrome,Windows 10,Delivered,Medium,0.0,84.0,True,02/20/2020,Marketing - New York,manager_marketing@company.com,EMP_0659,01/21/2020,True,North America,CC-9978,Level 1,On-site,78,93.0,Intermediate,Low,4,13,,Phishing,Financial,English,PST,False,False,True,True
EMP_0708,emp_0708@company.com,User0708,LastName708,Finance,Employee,Chicago,Q1 2025 - Survey Request,Survey Request,05/28/2025 17:14,True,False,False,False,False,False,False,,,192.168.1.189,Edge,macOS,Delivered,High,13.5,79.8,True,07/03/2025,Finance - Chicago,manager_finance@company.com,EMP_0708,06/03/2025,True,North America,CC-8986,Level 3,Hybrid,78,93.0,Advanced,Medium,1,8,,Phishing,Financial,French,GMT,True,True,True,True
EMP_0743,emp_0743@company.com,User0743,LastName743,Marketing,Employee,Frankfurt,Q1 2024 - VPN Access,VPN Access,07/25/2024 17:14,True,False,False,False,False,False,True,,20.0,192.168.109.90,Edge,Linux,Delivered,Medium,14.8,100.0,True,06/06/2022,Marketing - Frankfurt,manager_marketing@company.com,EMP_0743,05/07/2022,True,North America,CC-4081,Level 1,On-site,90,97.0,Novice,Medium,2,7,,Vishing,Financial,Spanish,PST,False,False,True,False
